id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
1669879400,Dear-迪丽热巴,4195073119847936,不复存在的刘海儿 ,https://wx4.sinaimg.cn/large/63885668ly1fncukan22sj20zk0qqh2t.jpg,,,2018-01-11,前后2000万 OPPO R11s,1568916,176687,1000000,,
1669879400,Dear-迪丽热巴,4194276750987866,温暖的祖蓝哥@王祖藍  生日快乐永远开心，像图片里一样，永远有好吃的围绕你。 ,https://wx4.sinaimg.cn/large/63885668ly1fnaauv37w3j20oc12eqd0.jpg,,,2018-01-09,前后2000万 OPPO R11s,1058400,26088,198090,,王祖藍
1669879400,Dear-迪丽热巴,4193989684963561,行，别催了，都看到了，大哥来了 ,"https://wx3.sinaimg.cn/large/63885668ly1fn9dzmihvhj21401hcu0y.jpg,https://wx4.sinaimg.cn/large/63885668ly1fn9dzpmiz7j21401hckjm.jpg,https://wx4.sinaimg.cn/large/63885668ly1fn9dzsj5g2j21401hckjm.jpg",,,2018-01-08,前后2000万 OPPO R11s,1320714,97818,1000000,,
1669879400,Dear-迪丽热巴,4191365463727289,2018.1.1 ,"https://wx2.sinaimg.cn/large/63885668ly1fn10r6iyrrj211k1e0u0x.jpg,https://wx4.sinaimg.cn/large/63885668ly1fn10rk9w60j21e011k7wi.jpg",,,2018-01-01,前后2000万 OPPO R11s,1927641,137739,1000000,,
1669879400,Dear-迪丽热巴,4190413814141219,谢谢你们的热情，超级开心😊今天起，解忧杂货店开店啦。 ,"https://wx1.sinaimg.cn/large/63885668ly1fmxzgbue0vj228q3d3kjn.jpg,https://wx2.sinaimg.cn/large/63885668ly1fmxzgi4rdrj22kv3vckjo.jpg,https://wx2.sinaimg.cn/large/63885668ly1fmxzgonrafj22kw3vce84.jpg",,,2017-12-29,前后2000万 OPPO R11s,1261375,59832,1000000,,
﻿1669879400,Dear-迪丽热巴,4189671351815320,滑雪菜鸟来报道，冰雪炫酷美少女上线！滑要滑出姿态，摔要摔得漂亮！你还等什么？！穿上秋裤，快和我一起菜鸟先飞！快来给我的视频点赞，来#活力冬奥学院#开启冰雪第一次！@伊利活力冬奥学院 Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/0044Z9Dhlx07gUBhjuIU010402009dqF0k01.mp4?label=mp4_720p&template=26&Expires=1567219229&ssig=6UrWIvInWI&KID=unistore,video",,2017-12-27,前后2000万 OPPO R11s,670141,28176,1000000,活力冬奥学院,伊利活力冬奥学院
1669879400,Dear-迪丽热巴,4189278130439347,这波摆拍一点也不随意，因为，原力很强大！@adidasneo ,https://wx2.sinaimg.cn/large/63885668ly1fmud0rnj5zj215o1qix6p.jpg,,,2017-12-26,前后2000万 OPPO R11s,937716,35330,1000000,,adidasneo
1669879400,Dear-迪丽热巴,4187828453797737,今天也是需要努力工作的一天。 ,"https://wx1.sinaimg.cn/large/63885668ly1fmpqkcy988j22kw3vc1l2.jpg,https://wx1.sinaimg.cn/large/63885668ly1fmpqk8yskbj22kw3vckjm.jpg",,,2017-12-22,前后2000万 OPPO R11s,1198551,59665,1000000,,
1669879400,Dear-迪丽热巴,4187019493755694,#侦探热巴#来啦！在破案现场，抢先一步是制胜法宝！快来腾讯视频APP搜我呀，给大家准备了神秘小礼物～ 我是@腾讯视频VIP 我就要先睹为快！名侦探迪丽热巴秒破珠宝大案，她的秘密武器是啥？ ,,https://multimedia.api.weibo.com/2/multimedia/redirect_tencent_video.json?vid=q0025ijr0p6,,2017-12-20,前后2000万 OPPO R11s,468141,31005,1000000,侦探热巴,腾讯视频VIP
1669879400,Dear-迪丽热巴,4185914798735984,快听我们把歌唱，烦恼都忘掉！你猜这次是吉他彤还是歌手迪？《解忧杂货店》预售已经开启，24号超前点映可以提前看哦，等你～猫眼电影预售网页链接淘票票预售网页链接百度糯米预售网页链接电影解忧杂货店的秒拍视频 ,,http://gslb.miaopai.com/stream/QUb8s4fYdO6ApzCOtGCEhAFeweYVDcrFPoikhw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32,,2017-12-17,前后2000万 OPPO R11s,537153,33836,1000000,,
1669879400,Dear-迪丽热巴,4185265771719627,"久等了，歌来啦！很开心成为山海经神话端游巨制@蛮荒搜神记 的代言人，话说今天开始不限号测试啦，先悄悄放一小段“超燃版”MV 蛮荒搜神记的秒拍视频 在游戏里网页链接找到NPC""爱丽丝""就可以观看完整版呦～ ",,"http://f.us.sinaimg.cn/000LNOO1lx07gAQh4h5e01040200DSBE0k01.mp4?label=mp4_720p&template=28&Expires=1567219229&ssig=2H1xaF4SwH&KID=unistore,video",,2017-12-15,前后2000万 OPPO R11s,892870,58468,1000000,,蛮荒搜神记
1669879400,Dear-迪丽热巴,4184419696529857,让我们铭记历史，珍爱和平！#国家公祭日# 与我一起守望和平！@新浪江苏 @侵华日军南京大屠杀遇难同胞纪念馆  ,https://wx1.sinaimg.cn/large/63885668ly1fmev25li0lj20ku0zlqii.jpg,,,2017-12-13,国家公祭日超话,626077,22438,127887,国家公祭日,"新浪江苏,侵华日军南京大屠杀遇难同胞纪念馆"
1669879400,Dear-迪丽热巴,4184215849118784,圆✔ ,"https://wx3.sinaimg.cn/large/63885668ly1fme7nhda05j211k1e0x6p.jpg,https://wx3.sinaimg.cn/large/63885668ly1fme7nioiofj211k1e0qv5.jpg,https://wx2.sinaimg.cn/large/63885668ly1fme7nk63tnj211k1e0qv5.jpg",,,2017-12-12,前后2000万 OPPO R11s,1232878,69246,1000000,,
1669879400,Dear-迪丽热巴,4182743275274337,我这里又是夏天 ,"https://wx2.sinaimg.cn/large/63885668ly1fm9ij9zk9yj20yi0y9e81.jpg,https://wx2.sinaimg.cn/large/63885668ly1fm9ijcsdaqj20xt0yib29.jpg",,,2017-12-08,前后2000万 OPPO R11s,1292686,127529,1000000,,
﻿1669879400,Dear-迪丽热巴,4177257503838961,还是喜欢过夏天。 ,https://wx1.sinaimg.cn/large/63885668ly1fls0i01mhgj22t13k3kjs.jpg,,,2017-11-23,前后2000万 OPPO R11s,1159283,201469,1000000,,
1669879400,Dear-迪丽热巴,4174420920504904,这个难道不是这样玩的吗？ ,"https://wx3.sinaimg.cn/large/63885668ly1fliyq7bjp8j20nx0zwtvt.jpg,https://wx4.sinaimg.cn/large/63885668ly1fliyq9mvmdj20qd13k1kx.jpg",,,2017-11-15,前后2000万 OPPO R11s,1050460,118801,1000000,,
1669879400,Dear-迪丽热巴,4173322373300572,在这个星球上的每一次相遇，都充满了小确幸，不善于表达的你不要担心，有#热巴为你传情达意#，来一颗阿尔卑斯，让彼此的心更靠近。阿尔卑斯微有爱的秒拍视频 ,,http://gslb.miaopai.com/stream/IRfNDwtGwK28RA7Z7Z5RC6zIWNLsDAsMTQWh-g__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2017-11-12,前后2000万 OPPO R11s,615455,101667,1000000,热巴为你传情达意,
1669879400,Dear-迪丽热巴,4172626958438000,从 #我的Farfetch愿望清单# 开始，每天都要做酷炫美少女～ @Farfetch 网页链接 ,"https://wx2.sinaimg.cn/large/63885668ly1fld8oxi88bj21111jknpd.jpg,https://wx1.sinaimg.cn/large/63885668ly1fld8ozi62jj21111jkkjl.jpg,https://wx3.sinaimg.cn/large/63885668ly1fld8p54sbsj21111jkkjl.jpg",,,2017-11-10,前后2000万 OPPO R11s,842968,54539,779133,我的Farfetch愿望清单,Farfetch
﻿1669879400,Dear-迪丽热巴,4172020293635767,生快生快生快 赫哥 最棒的一张照片@陈赫 ,https://wx4.sinaimg.cn/large/63885668ly1flbaz8uhk8j20d209pt8v.jpg,,,2017-11-09,前后2000万 OPPO R11s,1118346,42786,76211,,陈赫
1669879400,Dear-迪丽热巴,4171132338469633,天气渐渐冷了，无家可归的流浪小动物非常需要一个温暖的家，希望大家和我一起支持@北京领养日 #给TA一个家# 流浪动物冬季关爱行动，在@秒拍 为它们手绘避风港！让我们和@微公益 @星光公益联盟 一起暖心助力，给流浪的TA一个家。 Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/0033rlCTlx07fB08Bhva0104010053q40k01.mp4?label=mp4_720p&template=26&Expires=1567219230&ssig=YuQOyzARMz&KID=unistore,video",,2017-11-06,前后2000万 OPPO R11s,511597,73016,1000000,给TA一个家,"北京领养日,秒拍,微公益,星光公益联盟"
1669879400,Dear-迪丽热巴,4168929012268540,3天内的自拍，不是存货 ,https://wx2.sinaimg.cn/large/63885668ly1fl1fzmacucj23402buwri.jpg,,,2017-10-31,前后2000万 OPPO R11s,1249080,121235,1000000,,
1669879400,Dear-迪丽热巴,4168123848972806,还在愁过几天要买什么吗？送给你们我的秘密武器@护舒宝 液体卫生巾！全靠它才能稳稳的hold住那几天，跟我一起为液体卫生巾打call吧！ Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/0044NHzilx07fnL9ZPXa010f01004Bsy0k01.mp4?label=mp4_720p&template=v2_template_hd_720&Expires=1567219230&ssig=eXZJNZVKn5&KID=unistore,video",,2017-10-29,前后2000万 OPPO R11s,539792,70676,995316,,护舒宝
1669879400,Dear-迪丽热巴,4166756438792149,又是海边的我 Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/003HXuQylx07fhK3buLm010f0100jjEy0k01.mp4?label=mp4_720p&template=v2_template_hd_720&Expires=1567219230&ssig=teIM1y%2F7b8&KID=unistore,video",,2017-10-25,前后2000万 OPPO R11s,1116223,140530,1000000,,
﻿1669879400,Dear-迪丽热巴,4165956458734379,#OPPO全新前后2000万R11s# 红！ ,https://wx1.sinaimg.cn/large/63885668ly1fkrylj5sc2j20u01hcx6p.jpg,,,2017-10-23,前后2000万 OPPO R11s,818582,74220,865113,OPPO全新前后2000万R11s,
1669879400,Dear-迪丽热巴,4165665772711001,让我们一起#为新时代打call# [加油][加油] Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/000RB6fzlx07fcWcCwvS010f01000IcA0k01.mp4?label=mp4_hd&template=v2_template_hd_720&Expires=1567219231&ssig=vJ6F1QpTPE&KID=unistore,video",,2017-10-22,前后2000万 OPPO R11,648922,60113,647836,为新时代打call,
1669879400,Dear-迪丽热巴,4164960382580298,夏天的游乐园[带着微博去旅行] Dear-迪丽热巴的秒拍视频 ,,"http://f.us.sinaimg.cn/000rrrBTlx07f9PGlUKc010f01005Yww0k01.mp4?label=mp4_hd&template=v2_template_hd_720&Expires=1567219231&ssig=cr%2BPkzEs61&KID=unistore,video",,2017-10-20,前后2000万 OPPO R11,880092,128235,1000000,,
1669879400,Dear-迪丽热巴,4164572887623988,神神叨叨的一天。 ,https://wx2.sinaimg.cn/large/63885668ly1fknjmboxncj20xg0y8h37.jpg,,,2017-10-19,前后2000万 OPPO R11,1675503,145663,1000000,,
1669879400,Dear-迪丽热巴,4162010755289434,十年，经历成长和蜕变，一路勇敢前行。#ELLE风尚大典# 我们10.13上海见。@ELLE ,https://wx2.sinaimg.cn/large/63885668ly1fkfdfsjzrzj20ku112hdt.jpg,,,2017-10-12,前后2000万 OPPO R11,1316628,263989,1000000,ELLE风尚大典,ELLE
1669879400,Dear-迪丽热巴,4161641601882001,#热巴爱听索尼# 很开心能成为索尼音频全系列产品代言人。今天在发布会现场见识了索尼的黑科技，棒棒的悄悄告诉你们哦，用索尼听歌真的是不一般的享受呢！不信？就去试试吧！@索尼随身影音 网页链接 ,"https://wx2.sinaimg.cn/large/63885668ly1fke71g7269j21jk111e81.jpg,https://wx3.sinaimg.cn/large/63885668ly1fke71hc24hj21jk111e81.jpg,https://wx2.sinaimg.cn/large/63885668ly1fke71ia1tej21111jkhdt.jpg,https://wx4.sinaimg.cn/large/63885668ly1fke71jg8waj21111jkx6p.jpg,https://wx1.sinaimg.cn/large/63885668ly1fke71klv0lj21111jknpd.jpg,https://wx4.sinaimg.cn/large/63885668ly1fke71lv9coj21jk1111ky.jpg",,,2017-10-11,前后2000万 OPPO R11,1164232,165663,1000000,热巴爱听索尼,索尼随身影音
1669879400,Dear-迪丽热巴,4159143646645847,中秋快乐大家 多吃月饼哦大家 ,"https://wx4.sinaimg.cn/large/63885668ly1fk680lqdk4j21e00xc4qq.jpg,https://wx3.sinaimg.cn/large/63885668ly1fk680mso29j211i1e0hdu.jpg,https://wx3.sinaimg.cn/large/63885668ly1fk680nz985j211i1e04qq.jpg,https://wx4.sinaimg.cn/large/63885668ly1fk680p5pisj211i1e0e82.jpg,https://wx2.sinaimg.cn/large/63885668ly1fk680q9i01j211i1e0kjm.jpg,https://wx2.sinaimg.cn/large/63885668ly1fk680rfuj0j20xc1e0qv6.jpg,https://wx1.sinaimg.cn/large/63885668ly1fk680sjxchj211i1e0hdu.jpg,https://wx3.sinaimg.cn/large/63885668ly1fk680tjwovj211i1e07wi.jpg,https://wx1.sinaimg.cn/large/63885668ly1fk680ul8xmj21e011ix6p.jpg",,,2017-10-04,前后2000万 OPPO R11,2460077,629962,1000000,,
1669879400,Dear-迪丽热巴,4158709691049673,听说@阿尔卑斯微有爱 在找我？别担心，我在月球呢！快来吃超级好吃的小悦球，带你 #吃小悦球上月球#！❤️ 阿尔卑斯微有爱的秒拍视频 ,,http://gslb.miaopai.com/stream/7iD8hCEj3ODGHji9SLcLbnhs4qageYPmwsL8JQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2017-10-03,前后2000万 OPPO R11,799297,191389,1000000,吃小悦球上月球,阿尔卑斯微有爱
﻿1669879400,Dear-迪丽热巴,4156681719670891,爱浪漫，爱幻想谁还不是小仙女了？天空城中梦幻的羽翼、唯美的场景....通通击中我的少女心很开心成为 @九州天空城3D 的代言人大家与我一起，将少女心寄存到天空城吧～网页链接九州天空城3D的微博视频 ,,"http://f.us.sinaimg.cn/001q3790lx07ex7lcHnW010f01003mBZ0k01.mp4?label=mp4_720p&template=v2_template_ld_720&Expires=1567219238&ssig=akTpntHyYb&KID=unistore,video",,2017-09-27,前后2000万 OPPO R11,645314,44040,725184,,九州天空城3D
1669879400,Dear-迪丽热巴,4152725392594333,开学啦#安慕希美食学院#开始招生咯潮流、畅饮、超能力美味、浓郁、校园季yoyo～#安慕希高端畅饮型新品#赶快和本院长一起get潮流美味秘籍 ,"https://wx2.sinaimg.cn/large/63885668ly1fjlqzjf61zj21e00xcb29.jpg,https://wx4.sinaimg.cn/large/63885668ly1fjlqzqdoenj21jk111b29.jpg,https://wx3.sinaimg.cn/large/63885668ly1fjlqzrqk2wj21400qowlo.jpg,https://wx3.sinaimg.cn/large/63885668ly1fjlqzxys1fj20xc1e04qp.jpg,https://wx3.sinaimg.cn/large/63885668ly1fjlr058nrrj20xc1e0b29.jpg,https://wx4.sinaimg.cn/large/63885668ly1fjlr0ajhs1j20xc1e0qv1.jpg,https://wx2.sinaimg.cn/large/63885668ly1fjlr0gy99rj20xc1e04qp.jpg,https://wx2.sinaimg.cn/large/63885668ly1fjlr0n922rj21e00xc4qp.jpg",,,2017-09-16,安慕希美食学院超话,759282,138850,550793,"安慕希美食学院,安慕希高端畅饮型新品",
1669879400,Dear-迪丽热巴,4152348710891099,超开心成为@阿尔卑斯微有爱 的代言人！因为… 我要有吃不完的糖果啦～ 我还藏了很多想对你们说的话在阿尔卑斯的新包装上，快去吃糖吧～ ,"https://wx2.sinaimg.cn/large/63885668gy1fjkjrred9ug20go0go1d8.gif,https://wx2.sinaimg.cn/large/63885668gy1fjkjrcmfxfj21mc1mcnpd.jpg",,,2017-09-15,前后2000万 OPPO R11,775026,69404,898715,,阿尔卑斯微有爱
1669879400,Dear-迪丽热巴,4150943887599988,靓女生日快乐，一如既往为您打call给您我的小心心@杨幂 ,https://wx4.sinaimg.cn/large/63885668gy1fjg212mfbqj20dc0dcq3f.jpg,,,2017-09-12,前后2000万 OPPO R11,1171726,81457,405190,,杨幂
﻿1669879400,Dear-迪丽热巴,4148699939084484,喜欢这个时间点，差不多晚饭结束，差不多可以和家人坐在一起等剧看。所以今天你看吗？#秦时丽人明月心# ,https://wx3.sinaimg.cn/large/63885668ly1fj8wpmftcbj20zh0qodo9.jpg,,,2017-09-05,前后2000万 OPPO R11,881212,141433,1000000,秦时丽人明月心,
1669879400,Dear-迪丽热巴,4146211965779433,喏～龙虾真是3000万当天吃的，也不知道你们是自己想吃龙虾还是怎么的，非要龙虾的图。。。。 ,"https://wx1.sinaimg.cn/large/63885668ly1fj0ywcaxprj223k1ed7wh.jpg,https://wx1.sinaimg.cn/large/63885668ly1fj0yweb3mdj20rd0ybnm6.jpg",,,2017-08-29,前后2000万 OPPO R11,1310259,209620,1000000,,
1669879400,Dear-迪丽热巴,4145838042979236,散发着单身女子的清香 ,https://wx3.sinaimg.cn/large/63885668ly1fizs177a4dj22dr1jib2c.jpg,,,2017-08-28,前后2000万 OPPO R11,1708197,146066,1000000,,
1669879400,Dear-迪丽热巴,4145363646422130,恺哥@郑恺 为啥跑得那么快！答案揭晓—#ThisisULTIMATE# @adidasneo ,"https://wx3.sinaimg.cn/large/63885668ly1fiy9jhztwrj211i1e0x6p.jpg,https://wx2.sinaimg.cn/large/63885668ly1fiy9jsv1ugj211i1e0u0x.jpg",,,2017-08-27,前后2000万 OPPO R11,1182281,92822,538304,ThisisULTIMATE,"郑恺,adidasneo"
1669879400,Dear-迪丽热巴,4143484992835547,#电影解忧杂货店#“正因为活着才有机会感受到痛楚。” ,"https://wx3.sinaimg.cn/large/63885668ly1fis9reuwbfj22pg3oskjo.jpg,https://wx4.sinaimg.cn/large/63885668ly1fis9rhrlc7j21jk24e7wj.jpg",,,2017-08-22,前后2000万 OPPO R11,941574,162317,1000000,电影解忧杂货店,
1669879400,Dear-迪丽热巴,4143123652696641,我是凌凌七 不是特工 但专治各种难题  @邓伦 @电视剧一千零一夜 #电视剧一千零一夜# ,"https://wx3.sinaimg.cn/large/63885668gy1fir4a90shfj22l13v4hdu.jpg,https://wx1.sinaimg.cn/large/63885668gy1fir4agqzmej22l13v4b2b.jpg",,,2017-08-21,前后2000万 OPPO R11,848088,75592,599380,电视剧一千零一夜,"邓伦,电视剧一千零一夜"
1669879400,Dear-迪丽热巴,4141295066437655,熬夜追剧眼睛浮肿有黑眼圈，不用怕，我有#三珠小冰棒#，瞬间#热巴变冷巴#@巴黎欧莱雅 ,https://wx1.sinaimg.cn/large/63885668ly1fila9iodomj21e00xcb29.jpg,,,2017-08-16,热巴变冷巴超话,1123049,94831,1000000,"三珠小冰棒,热巴变冷巴",巴黎欧莱雅
﻿1669879400,Dear-迪丽热巴,4140659977539738,今天我们丽儿就要来啦，所以藏在手机里的照片可以发出来了#秦时丽人明月心# ,"https://wx4.sinaimg.cn/large/63885668ly1fij95zia14j211i1e0npe.jpg,https://wx1.sinaimg.cn/large/63885668ly1fij961srqdj211i1e0e81.jpg,https://wx2.sinaimg.cn/large/63885668ly1fij965tpzmj21151e0qv6.jpg,https://wx1.sinaimg.cn/large/63885668ly1fij96f1hkoj20ye0yz7wh.jpg",,,2017-08-14,前后2000万 OPPO R11,1607960,185898,1000000,秦时丽人明月心,
1669879400,Dear-迪丽热巴,4136407997887297,说到做到的女子。 ,"https://wx1.sinaimg.cn/large/63885668gy1fi5owvci9jj22bc1jkqv9.jpg,https://wx4.sinaimg.cn/large/63885668gy1fi5owzhg7nj20yi0ya4qp.jpg",,,2017-08-02,前后2000万 OPPO R11,1316492,119901,1000000,,
1669879400,Dear-迪丽热巴,4134560629302368,来，我们一起拗个美丽的姿势。我有故事，你有#CF RACER TR#吗？把紧的，亮鞋！@adidasneo ,"https://wx2.sinaimg.cn/large/63885668ly1fhzsq9tuvjj20xc1e0b29.jpg,https://wx3.sinaimg.cn/large/63885668ly1fhzsqb0qfvj20xc1e0b29.jpg,https://wx4.sinaimg.cn/large/63885668ly1fhzsqc455kj20xc1e0b29.jpg",,,2017-07-28,前后2000万 OPPO R11,1499710,170120,1000000,CF RACER TR,adidasneo
1669879400,Dear-迪丽热巴,4133833936211823,为什么我的眼里常含泪水，因为我的歌儿回到书里去了#电视剧烈火如歌# ,"https://wx4.sinaimg.cn/large/63885668ly1fhxh3aax5bj21a80qo7lt.jpg,https://wx1.sinaimg.cn/large/63885668ly1fhxhcajtaij20zh0qon2f.jpg,https://wx4.sinaimg.cn/large/63885668ly1fhxhcbele6j218g0qoqhm.jpg",,,2017-07-26,前后2000万 OPPO R11,1140268,108131,1000000,电视剧烈火如歌,
1669879400,Dear-迪丽热巴,4129114384266731,没错！我就是#安慕希美食学院#小粉丝～美食，我们走！ლ(╹◡╹ლ) ,"https://wx4.sinaimg.cn/large/63885668ly1fhiepo77jbj20ku1127ga.jpg,https://wx3.sinaimg.cn/large/63885668ly1fhiepofli9j20zk0npq53.jpg,https://wx3.sinaimg.cn/large/63885668ly1fhieponoa3j20zk0nodi2.jpg,https://wx1.sinaimg.cn/large/63885668ly1fhiepov4d3j20no0zk0uw.jpg,https://wx2.sinaimg.cn/large/63885668ly1fhiepp21dmj20zk0noac9.jpg,https://wx2.sinaimg.cn/large/63885668ly1fhiepqdta6j20zk0np410.jpg",,,2017-07-13,安慕希美食学院超话,1049014,88442,264256,安慕希美食学院,
﻿1669879400,Dear-迪丽热巴,4127010831643431,we are 伐木累#奔跑吧# ,https://wx1.sinaimg.cn/large/63885668ly1fhbppdf0xfj22c03407wn.jpg,,,2017-07-07,前后2000万 OPPO R11,1579841,139052,225446,奔跑吧,
1669879400,Dear-迪丽热巴,4126247488987194,来自一张照片的问候 ,https://wx2.sinaimg.cn/large/63885668ly1fh9a17ncsbj20yi0ye0wl.jpg,,,2017-07-05,前后2000万 OPPO R11,2092051,254816,1000000,,
1669879400,Dear-迪丽热巴,4120429671659673,今天中午小小的搞事大家配合的真的很棒，千言万语还是一句“感谢”，其他的话都录在视频里了，给大家笔芯@adidasneo #生来好动#分享视频：#迪丽热巴变黑客##迪丽热巴# 恭喜我们的元气girl@Dear-迪丽热巴 成为adidasneo代言人！ ,,,,2017-06-19,OPPO R9s,830999,91463,188556,生来好动,adidasneo
﻿1669879400,Dear-迪丽热巴,4116450090247451,考试结束了吧？开始放飞了吧？想着去哪里玩了吧？羡慕您@蕉下BANANAUNDER ,https://wx1.sinaimg.cn/large/63885668ly1fge0upfxt8j22kw3vc1kz.jpg,,,2017-06-08,OPPO R9s,1224588,78048,56496,,蕉下BANANAUNDER
1669879400,Dear-迪丽热巴,4114686687343215,努力，加油。25岁，嗨！ ,https://wx2.sinaimg.cn/large/63885668ly1fg8ecldwg6j20yi0xk1g2.jpg,,,2017-06-03,OPPO R9s,2251589,302140,1000000,,
1669879400,Dear-迪丽热巴,4114342972356152,祝你生日快乐,,,,2017-06-03,生日动态,1903937,876213,311796,,
1669879400,Dear-迪丽热巴,4114282230200900,#奔跑吧# 全体集合啦！开跑！ ,https://wx4.sinaimg.cn/large/63885668ly1fg73tg74fsj22bc0qi7wh.jpg,,,2017-06-02,OPPO R9s,888361,106966,20520,奔跑吧,
